human_geuvadis_simulated_5sets.graph	cleaned	0	0	0	0	276	10000	0	-1	-1	None	-1	1	3	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_geuvadis_simulated_5setsDPMFCostFunction3100.json	1901.538s	0	40085	0	0	0.0	1.8437514373763857	1.6743399148743026	None	None	9.961656479980043	9.043481303494868	17.85267466997838	20.582529722056396	0	20	21741	0	0	0	16689	22341	39030	100279	116968	15.5	42.8	95.5	100.0
human_geuvadis_simulated_5sets.graph	cleaned	0	0	0	0	276	10000	0	-1	-1	None	-1	1	4	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_geuvadis_simulated_5setsDPMFCostFunction4100.json	2436.881s	0	40918	0	0	0.0	1.8820661423117613	1.77433944832146	None	None	9.893005523241605	8.969091206290816	17.85267466997838	20.582529722056396	0	20	21741	0	0	0	16881	22881	39762	100087	116968	15.6	42.5	96.6	100.0
human_geuvadis_simulated_5sets.graph	cleaned	0	0	0	0	276	10000	0	-1	-1	None	-1	1	5	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_geuvadis_simulated_5setsDPMFCostFunction5100.json	2144.976s	0	39493	0	0	0.0	1.816521779126995	1.6301142771096975	None	None	9.84283290709746	8.949676802839019	17.85267466997838	20.582529722056396	0	20	21741	0	0	0	16588	21802	38390	100380	116968	15.4	43.2	90.1	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	0	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction0.json	63.925s	147295	17052	0	17.394307982994803	229.47939046176725	2.0136986301369864	2.2422763766639027	29.35736447265691	14.630856599607249	11.896023926812104	10.786910426009417	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	4108	12364	16472	222703	226811	2.1	24.9	29.8	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	1	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction1.json	63.735s	147295	16813	0	17.394307982994803	229.47939046176725	1.98547472838923	2.199004826388135	29.35736447265691	14.630856599607249	11.805210253970142	10.776311976208483	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	4054	12192	16246	222757	226811	2.1	25.0	28.9	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	2	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction2.json	63.901s	147295	17044	0	17.394307982994803	229.47939046176725	2.0127538970240906	2.2465969062213875	29.35736447265691	14.630856599607249	11.943029805210045	10.888336392017006	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	4115	12357	16472	222696	226811	2.1	25.0	29.8	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	3	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction3100.json	1319.919s	147295	16552	0	17.394307982994803	229.47939046176725	1.9546528105810108	2.096372619509216	29.35736447265691	14.630856599607249	11.844429676172064	10.653240616935596	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	4104	11907	16011	222707	226811	2.1	25.6	29.0	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	4	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction4100.json	1973.350s	147295	16719	0	17.394307982994803	229.47939046176725	1.9743741143127067	2.1333106736881837	29.35736447265691	14.630856599607249	11.789640528739756	10.731101890170498	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	4125	12013	16138	222686	226811	2.1	25.6	28.5	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	5	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLLPCostFunction5100.json	1737.127s	147295	16109	0	17.394307982994803	229.47939046176725	1.9023382144544165	2.0032521599077358	29.35736447265691	14.630856599607249	11.734992861133527	10.773688635133984	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3989	11563	15552	222822	226811	2.0	25.7	26.9	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	0	None	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction0.json	83.361s	147295	16804	0	17.394307982994803	229.47939046176725	1.9844119036372225	2.120051742185862	29.35736447265691	14.630856599607249	11.599678647940966	10.466060292027016	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3941	12305	16246	222870	226811	2.0	24.3	28.4	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	1	None	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction1.json	80.476s	147295	16461	0	17.394307982994803	229.47939046176725	1.9439064714218233	2.0358298634742313	29.35736447265691	14.630856599607249	11.367049389466011	10.311574639329207	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3887	12032	15919	222924	226811	2.0	24.4	26.6	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	2	None	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction2.json	81.714s	147295	16716	0	17.394307982994803	229.47939046176725	1.9740198393953707	2.092303814063462	29.35736447265691	14.630856599607249	11.548815506101938	10.488890370830866	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3950	12216	16166	222861	226811	2.0	24.4	27.7	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	3	100	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction3100.json	1346.531s	147295	16386	0	17.394307982994803	229.47939046176725	1.935049598488427	2.0109032336700525	29.35736447265691	14.630856599607249	11.624496521420726	10.386144049974043	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3948	11920	15868	222863	226811	2.0	24.9	27.5	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	4	100	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction4100.json	1992.247s	147295	16412	0	17.394307982994803	229.47939046176725	1.9381199811053378	1.9887950819847555	29.35736447265691	14.630856599607249	11.40549597855228	10.292967724972899	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3974	11884	15858	222837	226811	2.0	25.1	26.5	100.0
human_leukemia_real_5sets.graph	cleaned	1	0	0	0	307	10000	0	-1	-1	None	-1	1	5	100	TLMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsTLMFCostFunction5100.json	1754.248s	147295	15940	0	17.394307982994803	229.47939046176725	1.882380727444497	1.9116190454817064	29.35736447265691	14.630856599607249	11.515621079046424	10.503627372896666	19.50979466603729	23.290304776756514	18	18	8474	6	0	0	3840	11565	15405	222971	226811	1.9	24.9	25.8	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	0	None	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction0.json	49.166s	0	17181	0	0	0.0	2.0274958697191408	2.312599571538208	None	None	12.048541994063209	10.932541368181218	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	4116	12484	16600	222695	226811	2.1	24.8	30.3	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	1	None	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction1.json	49.227s	0	16936	0	0	0.0	1.998583903705452	2.2639989782248358	None	None	11.943906471421823	10.901287526983273	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	4058	12310	16368	222753	226811	2.1	24.8	29.3	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	2	None	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction2.json	49.293s	0	17176	0	0	0.0	2.0269058295964126	2.3180861935981403	None	None	12.094375873311597	11.027043682910872	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	4119	12484	16603	222692	226811	2.1	24.8	30.3	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	3	100	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction3100.json	1312.467s	0	16673	0	0	0.0	1.967547793249941	2.1639426744717762	None	None	11.989983806153662	10.790168801277135	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	4110	12021	16131	222701	226811	2.1	25.5	29.4	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	4	100	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction4100.json	1982.366s	0	16842	0	0	0.0	1.987491149398159	2.2048591248413367	None	None	11.934390214938844	10.867252349836551	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	4133	12127	16260	222678	226811	2.1	25.4	28.9	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	5	100	DPLP	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPLPCostFunction5100.json	1755.900s	0	16217	0	0	0.0	1.913736134057116	2.0584501873608296	None	None	11.874822716902017	10.912515643230316	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3996	11664	15660	222815	226811	2.0	25.5	27.3	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	0	None	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction0.json	49.497s	0	16905	0	0	0.0	1.9949256549445362	2.163034556916082	None	None	11.725465838509317	10.57044542816069	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3951	12395	16346	222860	226811	2.0	24.2	28.7	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	1	None	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction1.json	49.918s	0	16552	0	0	0.0	1.953268822279915	2.0729494952301453	None	None	11.488883518608024	10.422063904104254	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3890	12118	16008	222921	226811	2.0	24.3	26.8	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	2	None	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction2.json	49.970s	0	16810	0	0	0.0	1.9837148926126977	2.126245447820246	None	None	11.689411064842355	10.634986871333606	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3948	12310	16258	222863	226811	2.0	24.3	28.1	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	3	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction3100.json	1326.859s	0	16478	0	0	0.0	1.9445362284635355	2.0487949447237357	None	None	11.747360116518996	10.492650997719705	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3938	12023	15961	222873	226811	2.0	24.7	27.8	100.0
